Latitude,Longitude,apparentTemperatureMax,apparentTemperatureMin,cloudCover,dewPoint,humidity,precipIntensity,precipIntensityMax,precipProbability,precipAccumulation,precipTypeIsRain,precipTypeIsSnow,precipTypeIsOther,pressure,temperatureMax,temperatureMin,visibility,windBearing,windSpeed,NDVI,DayInSeason,Yield
29.40616883,70.08135956,28.93598194,13.42831754,0.679438298,17.93127278,0.853606527,3.366647965,1.811689367,0.496095647,7.554629845,0,1,1,909.7623304,36.69033765,10.53025294,1.086906436,147.1294098,1.765207914,0.619450352,221,84.69665089
25.91953989,87.68938207,44.61923623,20.40893004,0.883539147,15.90604144,0.620143645,1.001550827,1.563117762,0.139191856,0.640879458,1,0,0,910.4847592,29.47912021,24.50041658,5.962190938,293.2086102,13.33678522,0.02998474,349,62.0785304
18.91880552,88.46300835,40.87685391,15.05216297,0.232305988,10.43238341,0.585599144,2.088721852,0.159985734,0.732010676,9.785693088,0,0,0,1042.903584,42.84306666,10.32990831,7.285242778,144.2087918,2.274933443,0.947129321,225,69.14892688
21.73284776,93.7114223,34.33630732,12.48084751,0.965826267,13.68768476,0.896264336,2.28345876,2.870961493,0.904420699,1.519700081,0,1,1,948.4871829,27.00453181,22.57581803,1.54082575,15.39589276,5.307214362,0.386138836,13,56.47568794
22.80981822,78.47960521,40.3180506,22.02881041,0.786872359,20.73191068,0.43119467,2.208724213,3.619426002,0.509868626,8.749966894,1,0,1,1015.049379,36.79921471,13.77116417,1.003885172,240.2995959,10.65577037,0.003840415,224,51.73127104
12.32444546,78.41598709,21.18389185,14.41708337,0.602721054,16.10290939,0.820098683,1.483248712,0.209895827,0.63311142,5.422638602,0,0,0,995.14368,37.23750282,22.15389669,2.539882851,355.1064759,3.665182605,0.754695236,279,75.22629627
33.59258896,79.34069622,42.64891206,20.92920767,0.101436854,13.28398349,0.71167018,3.215187025,2.437657706,0.644559576,6.621615829,0,1,0,949.809315,30.41142391,11.22274011,7.575890515,213.7443267,7.566377253,0.944549274,159,82.32238177
27.92276653,95.01455017,30.97357664,20.97375655,0.451753443,19.36549709,0.782226547,2.818892436,0.560999071,0.188579689,4.667456689,0,0,0,1028.885315,44.38639866,14.0159574,4.303626957,187.9551757,4.548285384,0.064343766,195,44.05200486
9.491596317,86.88749429,36.2712838,20.53095873,0.565455393,16.21544742,0.851790995,2.929368511,4.967334191,0.124696639,5.344979241,1,1,0,1029.878008,30.65491651,18.51615874,6.143985178,110.4492661,0.907283616,0.298759769,316,78.48554062
17.9205329,71.55993501,38.3562924,19.21124655,0.788632246,19.96093023,0.832356539,2.537126884,1.384183477,0.647382268,7.182480331,0,0,1,1005.771564,40.17419778,18.38008113,1.854760383,350.6349439,3.129205794,0.20566061,161,97.00042687
26.29060633,94.80063599,30.56450694,18.87387884,0.118858087,13.05972893,0.576395405,0.528451429,2.506807196,0.213788448,6.725289025,1,0,0,970.8538904,25.30762281,13.32345874,4.318082202,197.8238715,3.26189472,0.687447521,318,53.09653272
20.36070457,96.21443416,27.53125543,16.19869859,0.347637022,21.90301702,0.634228502,4.537205493,1.446786382,0.476266246,0.117611941,0,1,1,1009.1163,45.27897738,11.4494547,9.198621336,31.44356786,2.450103093,0.020069673,161,46.104191
19.39623743,69.10998443,30.81317166,29.88426634,0.043286923,17.976141,0.44215418,4.413439261,2.537263303,0.214371155,7.161308257,1,0,0,912.2042172,36.72068194,18.09255974,8.135000382,32.31386642,13.36540424,0.078824139,359,73.81111374
24.64982663,88.67000778,43.50157536,11.28756209,0.107579839,21.22182948,0.536185128,0.288903899,4.217573114,0.965002516,3.509023181,0,0,0,975.0096251,35.68829949,12.45657131,8.84543937,154.0143394,13.24505294,0.49667255,321,34.71686805
9.954242388,68.73106015,30.72598679,29.1901389,0.366434627,22.47863313,0.977407492,0.469862258,2.824208874,0.417118873,9.803381959,0,1,1,1009.891926,49.65386537,12.36980858,7.987109491,109.7458251,5.233001954,0.171449299,109,79.54169977
34.42883194,82.26409263,33.79138079,21.43443151,0.650795637,14.42046974,0.43782477,4.663200648,1.706975225,0.736008666,7.617632709,1,0,0,996.0033758,41.725396,19.12625997,7.121921352,56.93162828,2.261808134,0.814498892,121,71.03737067
21.99542231,73.80923722,21.948989,18.22220771,0.513457247,10.01197968,0.701206231,1.427923666,0.830566032,0.705933721,4.128142595,1,0,1,956.4329343,38.505288,18.37234035,3.428247605,349.7750405,5.797861762,0.453849723,283,71.96875631
14.30626442,85.93170124,22.41536204,22.22451838,0.521548635,17.5951609,0.767445531,2.136139103,0.072970981,0.605311124,6.855103821,1,0,1,963.0637772,40.62561375,11.10036303,9.283454913,118.3776115,6.527792826,0.082312117,244,59.17317182
20.63282512,77.66464708,29.05497813,28.75022675,0.863404864,10.68275267,0.839005502,1.461450404,0.042997345,0.316051089,4.840091708,1,1,0,915.8087606,49.31126974,21.43781317,2.609440518,302.3835054,0.434155023,0.15331411,238,72.12095099
16.27378591,96.80495791,28.90541755,20.68689062,0.508491913,21.75892544,0.977748968,0.45736435,0.106766996,0.457852716,6.783427491,1,1,1,939.6086629,40.87723634,19.80482138,8.60854326,237.5668349,10.78917786,0.935317643,109,67.18142736
25.53911622,70.52786165,30.29821154,18.41534647,0.742955071,20.75440036,0.383438843,2.14228433,2.938997847,0.56333372,8.799580851,0,1,1,1033.297728,43.33453087,15.65738797,3.433241959,215.5966215,1.590010012,0.862671225,156,53.08561337
31.83655829,72.02620047,28.43253422,10.66803,0.012814189,12.78381191,0.646281185,4.902051893,0.673289669,0.282467043,2.625479325,1,0,1,1013.117323,45.74326443,13.24609218,4.171717772,221.1321486,5.970952654,0.726266881,128,52.72153412
32.74811921,72.59526898,44.93846219,19.12852092,0.322349237,24.59935784,0.793696105,0.565766301,0.861398754,0.666726201,2.61246277,1,0,0,1042.923171,42.10535583,17.4273308,4.341188865,270.7442457,1.378387882,0.556877503,42,43.90412434
24.16632247,70.32091144,38.94218297,20.63157406,0.976348949,16.82057558,0.661025491,0.996483042,3.14499859,0.063053503,7.213280474,0,0,1,1029.560936,35.9847029,23.3107615,7.295817702,292.2793431,4.690995987,0.051091916,364,81.08881179
8.307690942,80.43341976,24.66898092,11.47952947,0.617780671,11.38760937,0.91314401,1.5014236,4.572705148,0.370022121,4.859341137,1,0,1,907.0727245,26.87341557,15.06430322,4.020087814,187.4756697,8.011053584,0.213428753,318,70.8819958
16.25583848,75.05085686,21.28496299,20.6670624,0.352406669,11.47587816,0.471526952,0.107647578,2.759545189,0.077595423,4.892123891,1,0,0,1010.645165,42.11290494,10.35115959,7.640122602,243.9708978,3.427670375,0.819024655,64,73.8179452
32.4641445,90.02695725,43.95760887,15.88967476,0.548128419,24.84641305,0.824079973,0.88646018,1.385226036,0.743931159,6.91780021,0,1,0,960.8590115,44.18499051,11.64359726,5.840661478,20.25790727,2.554183946,0.761917876,139,76.75247635
22.31141515,79.75071859,30.97043752,21.73902282,0.075863055,17.63647788,0.886454568,2.603130036,4.803147641,0.941516545,5.693569688,0,0,1,961.9285584,39.46552845,24.36410304,8.125188532,14.18777702,8.436617968,0.684300027,221,26.83072653
31.97144022,90.12332363,27.22922577,16.94584255,0.859982552,19.15520224,0.603269758,2.502932634,2.48814171,0.829025404,0.761737926,0,1,1,998.3328476,29.78006858,15.97477439,5.642352376,287.5096159,8.177007783,0.380677146,73,60.23850062
15.54323927,73.75764058,43.29034325,22.87645955,0.9317924,16.99228294,0.557750439,1.884605918,0.578393737,0.819428864,3.039682337,1,0,0,989.4197606,42.67938011,17.83406285,4.759282463,291.9228347,11.04322348,0.421135771,164,79.62806336
32.64125977,78.73214772,39.44873383,12.44399659,0.087626145,24.58005667,0.424370649,4.402165851,2.364336004,0.449616617,9.517943004,0,0,1,998.4604308,35.11420893,11.33214085,9.324738252,284.816572,9.740731689,0.913357817,46,44.01702878
21.83124106,92.81867222,31.84374457,13.54357478,0.574219207,14.76256036,0.37231512,2.1337975,0.489038844,0.018642385,0.744214365,0,1,0,944.9940836,37.94378648,18.08862432,9.38579246,244.5355547,7.242165609,0.64715957,304,30.74946639
32.999167,71.06189037,20.73658987,15.05333087,0.209486782,17.3384868,0.747888839,2.960684317,4.611379003,0.16626087,9.119989935,1,0,1,1022.450856,31.91459311,15.2117663,1.711829046,249.4082734,8.806941989,0.474601051,314,22.84347019
22.21724825,87.66197099,28.45252252,12.09028967,0.8098266,21.51697033,0.811738834,2.487551598,1.269413174,0.171118889,2.481644917,0,1,1,1037.646302,49.35646261,12.38209479,7.709072741,269.782948,11.32937998,0.75975287,114,83.63068762
11.40568755,76.42200132,27.81675669,18.22575455,0.997156292,14.53542245,0.475289323,0.118479927,1.314358722,0.183421505,3.58757809,0,0,1,1044.917376,41.99086447,10.79426977,6.155508181,320.5895759,6.0981758,0.796178456,103,43.79857283
19.33291926,82.36456006,42.43233439,20.02456486,0.319509869,17.25821863,0.546925902,4.288189802,4.287583524,0.616359048,1.830963611,1,0,1,976.5673056,30.35435137,11.73712139,6.446399561,1.315981549,3.547956636,0.443719206,307,36.71718179
35.12427618,78.01589894,43.56058264,25.80580022,0.969176951,11.44469438,0.426523415,2.124758916,4.688688474,0.711237227,0.808594185,1,0,1,1025.970611,39.03954155,17.12310669,4.392357927,91.25958006,3.679810356,0.49229475,148,83.64222031
32.1591717,96.49970838,43.55698407,26.41003976,0.355397467,11.00723139,0.955964974,1.980940686,0.390640907,0.744051957,2.82752363,0,1,0,981.2512649,31.0643151,24.36061856,5.170083916,7.760015939,4.112371045,0.543261187,51,21.51289663
14.30200132,85.79195256,23.34201945,26.21558794,0.398262412,13.41360961,0.412894501,1.428197388,3.859817451,0.959438932,7.116123327,1,0,0,999.5162018,29.86388167,20.86651273,4.453235061,341.6534847,5.016475222,0.189195707,227,44.46864249
30.89332182,85.44906153,26.92608557,23.32247741,0.947230591,22.2634521,0.498351501,0.62249422,2.273374125,0.410129376,6.093655171,0,1,0,1027.099255,37.08111295,14.8518823,9.158464177,259.0720494,8.23338803,0.358199177,175,75.60197336
13.680799,69.25429897,20.06042436,26.24860641,0.218566051,18.7710827,0.453165246,3.928255364,3.903083332,0.985846564,5.260380816,1,0,1,989.4408893,32.50586628,15.42739543,7.006173952,142.5046808,5.634243434,0.430026005,291,60.61749316
21.32300347,72.536195,25.9576898,20.65405512,0.333653647,19.40019397,0.638504254,1.000392751,0.514798525,0.324670794,5.814709361,0,1,1,981.831486,25.16861133,24.15564272,9.653834075,292.9549104,8.076266788,0.776018533,177,67.42433443
31.85029636,91.39597824,42.25474641,11.46036167,0.997539207,20.00830067,0.895088977,3.235447962,3.156597491,0.143071768,1.283117178,0,1,1,924.244936,31.42881223,11.67746904,4.738504887,350.410173,7.348415092,0.5963657,86,80.01260061
21.36744813,79.17282593,27.55464115,21.12973644,0.977335635,19.67283117,0.530374977,1.145823498,2.946917329,0.3878833,5.557239827,1,0,1,975.316972,36.25200288,15.38661951,1.270354712,322.9664398,14.21668866,0.64874814,36,43.05767421
8.243819732,85.62249129,41.36502324,18.51562279,0.578067544,19.05444147,0.328828181,0.641016026,0.554497757,0.74128398,8.124786393,0,0,1,985.4819678,26.31594615,24.9930914,6.165887808,336.7488185,1.873739182,0.413731676,248,99.64533216
11.61862098,94.49911421,32.1653265,18.46651788,0.684708395,12.49369714,0.414214065,1.453879992,4.87039421,0.269881364,6.302578373,1,1,1,957.4035335,38.8040125,24.7258905,3.826801493,338.3436237,0.161676949,0.218017662,30,31.40775019
24.58579231,79.11697076,26.4555464,28.77440437,0.924383796,11.00834241,0.506887574,0.586382564,3.975970132,0.63532853,5.645695096,0,1,0,1023.399522,35.2572882,19.07906579,6.425160241,287.106218,10.48862592,0.68666592,202,81.08956148
24.10883001,86.33880236,39.41332369,10.11287078,0.823615042,24.13569487,0.488228648,2.296524475,3.465821683,0.057823912,0.096242291,0,1,0,966.0626129,32.61189877,17.19837494,2.616927879,23.91409337,9.088737767,0.126433492,249,90.91259372
10.06592123,82.02416651,24.72961426,12.08439727,0.684893873,16.1445493,0.885474285,2.086542074,4.024998568,0.877450949,2.635450372,1,0,1,952.275729,28.44222713,24.56173748,9.233373736,18.81096921,4.004642238,0.170038846,241,86.13336484
24.08643548,74.29931439,24.68374076,15.40662378,0.409271496,10.36941655,0.33635524,2.18780927,3.352605854,0.401818068,5.138441525,0,0,1,1008.752858,27.37036067,12.68270043,2.122203004,232.5623636,10.66330334,0.018278649,58,72.56547967
20.67407089,96.59444436,36.31160452,16.20450164,0.581076972,14.38543889,0.646056904,4.581070527,3.898576408,0.123458867,3.92474192,0,0,1,900.6360856,46.17157307,22.92886848,8.598338778,23.95212713,8.6702175,0.494793137,288,63.38369775
23.78868578,83.10586318,42.47016562,24.91970444,0.839356358,24.06223789,0.483922351,0.00036725,4.222961006,0.672582299,0.552355918,0,0,0,1044.228921,38.52874803,10.15234928,9.863916381,245.1560041,14.47192741,0.841062746,96,74.97602493
31.16454378,79.50091741,30.57102967,13.1466229,0.72098328,16.33932816,0.615877361,3.8871886,2.823706115,0.208376685,1.763823422,1,1,0,982.2929369,37.30406874,11.22121555,9.810156428,27.01323165,6.736808962,0.903631363,345,90.8459827
15.41990498,68.37325222,39.19515576,26.78373578,0.844615172,16.6731277,0.515452417,3.863241801,0.943815431,0.419493521,1.683367983,1,1,1,985.1298571,30.90019382,15.52522479,2.557275611,247.4214447,12.52793001,0.16096886,91,50.12518231
20.32417872,71.28645971,27.25161612,26.44818711,0.533930915,13.10458506,0.834240508,0.948548071,2.562552784,0.462967363,9.543555779,0,1,0,1037.995796,48.66180643,17.36365697,9.898028759,336.1569534,4.72407882,0.076659884,157,71.38842899
11.79096802,75.09687844,26.87064207,23.77100838,0.130871458,22.7657216,0.70640224,4.231127808,3.478614668,0.384485858,8.56293277,1,1,1,1000.796066,41.71541661,24.04460874,9.631983572,92.40055883,3.703174604,0.606226407,151,68.76978185
29.314834,90.70467297,36.86964836,14.62893795,0.252965897,11.7634226,0.941834832,1.868009229,3.764156968,0.061145809,0.845436084,1,0,0,901.6393702,29.80147356,13.56918249,1.429149233,197.8427408,3.515605677,0.769962754,61,68.44299088
27.5093245,68.4180063,23.91590744,24.43169635,0.849681457,18.67462412,0.635446453,4.127161981,4.446923272,0.157036803,5.01678171,0,1,1,987.8630021,40.51932882,22.41105658,7.17848169,212.4737924,3.959118517,0.660382824,133,75.91836136
30.29742497,68.03066319,33.8239729,28.99354722,0.441270033,23.70081713,0.907051669,1.591722628,2.360996952,0.038241168,5.809132949,1,0,0,968.009085,27.45009334,20.88205501,8.505063424,26.26384855,4.535875351,0.639005388,195,71.66128431
13.27573099,73.58740001,24.64161769,15.17457351,0.348483295,20.26444137,0.608403417,1.690417238,2.156883755,0.420185977,8.852842848,1,0,0,960.5968487,27.78829859,24.58638412,3.536362729,189.0864281,5.708675696,0.094113141,116,27.42989115
14.19364964,76.61664987,21.39690327,22.28919973,0.831906834,11.19164047,0.530792094,4.941526965,1.328722455,0.120294101,0.632347429,0,0,1,916.8303032,29.22944895,19.19423921,5.568126912,240.8544735,5.011943659,0.162330574,269,40.87649659
25.13753999,70.79162319,24.95453634,17.22078758,0.15456987,16.7303707,0.778554355,4.052527422,1.205255571,0.709918312,3.714302051,0,0,0,1003.247942,41.26961921,16.80620282,1.211928316,111.6659997,6.050751864,0.463538272,45,74.76015843
27.55608296,89.73984534,37.18416551,17.80495148,0.717465271,22.65032184,0.471857707,2.541851643,2.087426279,0.713559857,6.879380236,1,1,1,1040.111538,48.81640749,24.50411849,9.810249733,281.2438088,7.961723197,0.620020909,126,33.10699641
15.89735116,91.18145381,39.25447793,22.1532055,0.414983195,24.80656049,0.896782956,4.984129532,1.736352159,0.847389498,9.844572776,1,1,0,962.3706329,48.95906686,24.04915296,2.723650411,336.8977941,8.365369614,0.972382683,32,94.78536997
28.94504964,70.53791351,38.22891166,26.40431763,0.618810098,11.62762963,0.537578342,1.812644333,4.6747716,0.836535002,2.578149933,0,1,0,904.3186779,40.75472363,12.2407024,6.04931526,182.4190169,9.50049819,0.824249305,76,43.92965461
16.80460574,90.39435347,34.55811891,17.58746467,0.813622278,20.94379602,0.968263168,4.802342189,2.516398715,0.566187008,2.459834607,1,1,0,970.1053503,35.43306118,18.1875379,1.616469074,347.134251,6.163283329,0.304684991,121,83.44567774
19.31799055,81.60871505,27.16475093,28.84595291,0.05419861,20.77133358,0.813301635,1.791246454,0.943767605,0.288680467,9.079407819,1,0,1,901.4253707,31.24360746,22.31731804,8.697706063,358.1074474,5.707325251,0.342619431,111,63.68911339
11.95981819,89.87776128,21.47563652,13.62961789,0.146430634,24.13637252,0.878352058,1.541424731,3.195771704,0.657252132,4.939191431,1,0,0,930.8586542,28.07688144,16.42121583,1.767408833,289.2015579,9.270564261,0.996591428,350,60.15079643
32.53556757,96.68135837,25.26430662,14.3021399,0.827407021,22.88095941,0.716033153,3.081739181,2.397169688,0.847422857,2.940297338,0,0,1,903.3812738,26.99951251,10.14595719,3.880198303,217.6084832,0.454432729,0.347035751,340,35.96919946
15.17241635,78.70360555,36.96979554,20.61933584,0.547918168,24.53248015,0.45655117,0.734151406,1.903085691,0.265863249,0.464343676,0,0,0,956.6899622,41.69282915,10.86273904,3.37834113,46.70685148,11.75212388,0.64481891,212,89.24376164
20.63650347,95.20062639,43.20260274,24.65718042,0.673770414,15.375466,0.746561364,4.640044274,3.850201353,0.699618572,3.320690443,1,0,1,902.8184426,37.59221983,20.2262273,6.310829522,283.0166161,10.5893662,0.269223348,202,88.99032842
8.605201035,90.01183418,32.71528165,20.57601977,0.081089005,15.41748449,0.621397674,3.807072524,1.164671355,0.354787164,0.318524677,0,1,1,977.7513687,30.03782906,13.77170934,1.056986718,99.78532378,0.913082538,0.29241336,229,49.4646293
32.14841924,72.7467026,35.67021182,16.7183994,0.446817076,22.01726865,0.534542548,0.418224862,0.701214874,0.719953603,8.876323773,0,1,1,970.8410594,45.54089689,11.61430765,1.507072801,268.0897565,7.377478155,0.028307456,317,82.91247387
27.07220205,90.81312759,40.70920168,28.72755019,0.806454117,14.61448898,0.483480563,0.216100603,3.550527881,0.099963014,1.63103101,1,1,1,907.8834005,46.23505711,16.7190618,9.368130424,86.32842639,0.880810713,0.08583426,210,37.88400683
30.71918219,92.54009474,35.47069723,15.79407211,0.249863751,21.79188736,0.845860642,3.933166013,3.972940621,0.873712276,0.608619294,0,1,1,1010.751577,36.75856526,11.38217688,3.83742519,314.1910914,9.84865435,0.908938702,313,85.49044421
35.06638482,90.38414312,39.82876104,21.07322602,0.32412299,10.95225184,0.868563115,4.655443536,4.415829469,0.51842906,3.212198928,0,1,1,1000.238836,34.31387262,20.61808387,7.015303708,135.7542897,10.05888725,0.898075368,5,57.48046649
28.29869066,96.80856333,39.4408362,11.64658795,0.107624589,13.09046918,0.827359718,0.569044203,0.995207213,0.559299279,1.106577809,0,1,0,947.1921807,37.86077346,14.49547443,5.078382839,106.6495025,0.90111259,0.887564847,117,90.70793758
26.72480784,75.78168383,40.95896116,25.96424526,0.98357996,11.85240792,0.684642934,1.178878503,4.405176595,0.79728251,2.179503381,0,1,0,1025.128086,43.72366852,15.34566779,4.898150597,60.07273327,13.35205755,0.6560561,356,81.51941286
14.05326219,73.7218252,43.48124989,13.35833658,0.00644178,12.32557266,0.88178612,2.233936881,3.713651418,0.562104272,5.410482778,0,0,0,1048.336799,44.72814597,11.93945592,3.911119692,83.95311213,6.105257388,0.19833767,220,99.16789179
12.83458789,78.73386781,36.26800955,17.06647527,0.514419437,18.8978665,0.433341415,4.713658432,4.799879729,0.40203734,4.006317183,0,0,0,1034.099637,48.61637074,22.50882892,2.648040582,103.7717692,6.156733793,0.708726285,347,31.05855096
14.88347996,81.94514622,30.80612537,10.82888168,0.08722778,11.99378908,0.490050242,0.007546292,0.598127491,0.362668582,0.629053085,0,0,0,961.8329698,44.23655266,23.47462298,2.851414182,32.50939381,3.770026252,0.034404522,81,65.00008937
22.89111643,85.84727258,30.47114532,17.74732108,0.455304255,10.80759284,0.388300798,4.613279019,3.534112673,0.497326346,7.249096953,0,1,1,909.8407448,47.83845927,14.68193895,1.60361187,284.2541548,6.663558948,0.476999222,219,85.22229688
35.14886373,91.05195469,33.73826484,20.53902947,0.440783492,11.62515598,0.891044945,3.915166342,3.639765133,0.164475949,7.558795433,0,1,1,1030.547371,31.90856851,20.6911972,5.001900035,185.302871,8.012056233,0.067452137,251,87.12948405
24.98148471,82.8539923,38.87955087,12.12140112,0.861500818,10.18146707,0.302031113,2.441289997,1.318481883,0.937533347,9.873677261,1,0,0,940.0134637,27.66696773,16.91361072,1.508485845,65.05457361,1.944346082,0.088129027,184,28.98862559
24.88441038,68.38081747,34.13945627,13.7771178,0.585157494,23.25466742,0.797962676,4.449145785,2.657594525,0.588592762,4.097228853,0,0,0,923.5375599,34.7906554,11.37821518,8.028964059,251.9480989,7.325485977,0.666594977,364,44.72496018
12.64736525,84.84208129,23.4906876,17.80689885,0.999705224,20.24253698,0.397973423,2.771514948,4.570303571,0.523689049,7.959532778,1,0,1,923.1719494,30.07508846,17.64751586,6.253405921,163.8865797,12.10512102,0.121872756,182,59.20644721
30.39564892,82.17999084,26.47122102,18.95964003,0.087822695,16.98499643,0.638301239,2.854917972,3.273073543,0.397157641,2.458224745,0,0,0,1021.536671,49.83626741,21.05868775,8.791093725,62.10824913,4.717817299,0.434630129,296,73.80464296
12.26814706,94.03546208,31.23353161,16.10036773,0.719036723,16.82507982,0.526409686,0.974228632,0.379887302,0.52519312,7.469822858,0,0,0,952.5591442,40.22449285,16.69728165,2.228985474,225.3110015,2.206379533,0.156379975,285,46.23275022
9.268102257,73.47451312,35.83468775,17.482695,0.873984575,11.12295955,0.820426822,0.835489172,0.679430502,0.873091633,4.736400296,0,0,0,1016.973264,43.38345173,23.14729647,6.569330883,216.9024436,11.69105158,0.452171232,181,62.47679154
33.98258911,89.00005071,29.89472987,14.17485662,0.676374337,11.92768966,0.578470387,3.913701236,3.662944391,0.816290614,8.610953519,0,0,1,947.1145885,31.65178992,23.27634162,4.820226365,301.8024136,4.879224833,0.441610299,128,90.42836164
25.01433402,84.63058811,30.73235325,14.55106853,0.904209608,18.45658208,0.462709253,3.453174655,0.158607271,0.241958231,5.363547037,0,0,1,981.4640773,35.35888709,23.28001704,6.519973848,158.425697,5.699792516,0.340902172,133,32.76750537
20.01177104,81.06453979,42.74020836,29.5584624,0.618248974,12.53726251,0.644642613,1.235062826,0.568417257,0.688635906,5.526845505,0,1,1,902.0987573,30.50486569,14.75818696,2.277588541,151.7126512,4.789524266,0.007764965,47,95.22589996
16.02909431,88.1546788,29.38080983,15.95916054,0.117958644,10.907957,0.382826526,1.884527698,2.984920419,0.656648209,2.144190308,1,1,1,947.7592659,49.50512934,22.6230887,5.212826868,263.9563982,11.18858662,0.540022135,55,92.27816737
31.15234433,88.73920373,27.89306746,10.11401425,0.926938334,16.75893069,0.867382793,3.415752275,2.587342003,0.00606565,1.773089757,0,0,1,1025.423145,29.73927571,17.25725878,9.028456258,158.7127636,7.478664749,0.129688498,229,58.29230719
17.28045588,94.59196878,20.02438124,23.98400737,0.627970009,15.99296021,0.940098974,0.072834005,3.697440545,0.694575391,3.042191988,0,0,1,1016.479269,38.31028246,16.38258281,2.757038977,68.16004654,13.72182258,0.284335681,73,59.78582203
16.99147197,86.81864426,22.20290781,23.39060188,0.104934547,12.20065619,0.718373437,2.72397151,3.030588654,0.447504107,5.578445212,1,1,1,956.7520321,28.65246014,13.07030209,2.980387131,93.96811993,10.85447415,0.88232742,111,52.51780911
19.02821854,96.20658084,27.03391433,29.89046151,0.497169371,12.66851979,0.645527633,0.29607159,3.627638618,0.410528708,7.210325629,0,1,1,1012.200819,41.14711601,11.49907411,8.43899683,144.876691,11.24279422,0.49338042,345,95.67331103
36.24515199,71.3923372,44.90936439,17.84260812,0.994821548,16.20582882,0.320980489,3.047790641,2.143483831,0.414816616,3.515422637,1,0,0,1024.639587,39.6715606,20.79709024,9.481674682,297.2094624,4.414437852,0.140419537,308,25.16294059
33.4299194,92.48003198,24.65917281,16.44516707,0.105673871,23.51248444,0.760379429,0.462439031,3.454655178,0.925919117,3.463779411,0,0,1,972.8225826,35.5093601,14.16185555,1.340716744,334.3699081,12.4368176,0.864206796,352,37.92742542
30.65694699,69.5378766,34.88748274,26.71144816,0.395200016,13.57675332,0.624968721,1.263928672,3.867016785,0.617653688,5.179030216,0,0,0,993.6618244,41.36626953,20.14038178,2.7764412,239.330375,13.72293796,0.898175192,267,99.1110502
33.65729054,83.5869748,41.71535321,17.43867915,0.939467144,10.34020016,0.343248125,4.098997897,2.827321593,0.848231653,4.977663479,1,1,1,914.9652881,48.11986012,20.33459994,8.06456512,261.4585036,12.61061806,0.053877588,50,85.89902655
13.2483812,90.87537125,34.26913281,25.22430323,0.26061825,12.15549031,0.835585477,0.759786778,0.366459882,0.054002463,7.681498187,1,1,1,1013.690377,40.05325233,12.29298836,8.62783129,292.7295909,9.778086838,0.637802047,280,83.1947105
9.837150305,79.66112308,27.40348231,24.41522538,0.437496581,13.00302671,0.575087722,3.929140318,2.296023634,0.751789573,2.345204174,0,0,0,1029.657368,44.47706876,12.17135922,8.903446762,103.6501078,6.994426331,0.314752272,69,60.43138633
15.10066995,87.52335244,32.08482778,13.69807976,0.504815565,12.14020385,0.701019299,0.947344749,4.101537132,0.079728343,0.460477942,1,1,1,1038.512057,37.54311272,17.83379569,5.591324225,260.7848544,4.655117239,0.779227287,186,92.01169267
21.57772064,79.76983627,40.37094297,23.52345787,0.128291546,20.61829636,0.340792809,2.828195285,1.744806152,0.244325246,7.54297624,0,1,0,1003.928645,36.21572197,17.69354098,8.683871702,152.756821,11.61712159,0.195935071,274,21.30350338
34.18627141,74.44218027,30.97026,29.28235477,0.399982484,16.32641973,0.874656807,0.544893632,1.382411911,0.324264696,6.59365713,0,0,0,926.0638668,44.09965028,12.85994863,6.025322448,75.05799496,4.574737233,0.866689022,15,29.58024972
17.6086277,96.45693892,43.31616428,18.89519875,0.480118115,18.00060186,0.385308021,4.60892452,3.250673058,0.307222652,9.176062286,0,0,1,914.0958411,32.11905247,13.53566279,3.876192797,104.2405968,14.36309137,0.845684614,142,47.28456666
34.33017744,79.98610998,44.53444172,12.49828069,0.472741055,22.10941818,0.512228403,3.506459342,3.951566944,0.273455222,1.058894574,1,0,0,940.3651383,49.41505774,23.35726616,2.830218859,71.40871033,3.264070589,0.197094916,279,78.68129146
28.96947058,70.42378866,32.5601241,21.48912128,0.534112725,15.51629046,0.414946542,1.393578473,1.521257039,0.659316,1.181378245,0,0,1,1027.792658,37.70136108,15.29678118,4.692039548,5.374803202,0.039594082,0.569635497,85,67.41299158
28.4226948,95.35014621,41.51401371,20.27917491,0.516980125,14.46250085,0.427560022,0.85823501,4.025422925,0.491141658,6.443464888,1,1,1,1028.305007,44.61210258,15.40956623,4.332639179,201.8753453,10.34950435,0.46547282,338,36.61442026
18.33500055,81.03951135,31.82351221,10.58030196,0.390085197,19.01313208,0.315450569,4.534228808,3.334384617,0.856959908,3.833741914,0,1,0,917.0498947,39.94577088,23.60922181,4.858635324,195.4601287,9.165764291,0.179571572,179,47.55138145
18.25531581,83.98025381,30.69498828,25.9470847,0.657428321,19.06622584,0.707272926,1.698884346,2.522383709,0.63581552,6.61568322,0,1,1,948.0428998,49.78861463,22.07241254,8.139392521,120.6505603,12.18346725,0.408254498,317,89.15046288
10.28296785,75.91602422,27.83626924,26.20060016,0.874371957,13.48237672,0.300113419,2.891100326,2.687095874,0.253003132,6.241109055,0,1,0,1048.890183,49.67572966,14.78068417,9.397582233,141.8899944,10.71104487,0.702002876,61,83.40366785
